"I've been busy studying for a test, as I am a graduate student.",F
Hi I'm doing good thanks,G
What do you do for work?,R
"I'm a student and read about psychology, as it's part of my major.",F
I'm an elementary teacher.,F
Sounds fun!,F
I am a dog walker.,F
Do you have any hobbies?,R
I love playing board games when I can.,F
"I like to go kayaking and camping, my parents were big on teaching me survival skills.",F
Cool.,F
"I take after my parents too, they were teachers.",F
"Some teachers can be really inspiring, I admire them.",F
That's nice of you to say.,F
"Your welcome, but it's only the truth.",F
It takes patience and dedication.,F
So where are you from?,R
"
"
Hi how are you today?,R
I am good,F
Good to hear.,F
Do you work currently?,R
"Not yet, I just graduated with a degree in finance",F
I see.,F
I'm retired but I do volunteer at a soup kitchen.,F
My parents are wealthy so I never have to work again,F
wow must be nice.,F
I was poor growing up.,F
"I drive a BMW, but I guess I could give it to you",F
"No thanks, I've made enough money in my lifetime to comfortably retire.",F
Do you have any kids?,R
nope do you?,R
"Nope, I do have a cat though",F
"
"
hi there how are you?,R
pretty good.,F
trying to plan our next vacation to the beach.,F
sounds fun.,F
I do a lot of bird watching.,F
Do you have any other hobbies besides the bird watching?,R
i'm an animal activist.,F
What about you?,R
Not much.,F
I do like to play board games from time to time and go to concerts.,F
Cool.,F
What kind of music do you like?,R
Mostly Christian contemporary.,F
Do you like music?,R
yes I like death metal.,F
Whoa too loud for me!,R
What do you do for a living?,R
i'm retired and you?,R
I'm a teacher.,F
"My parents were teachers also, so I guess it runs in the family.",F
"
"
Hi!,G
Hi there.,G
do you think there's life after death?,R
I don't believe so.,F
"Once your body has died, that's it.",F
isn't that a bit sad?,R
"Some people would say it was a little sad, yes.",F
what do you think consciousness is?,R
"The state of being conscious; awareness of one's own feelings, what is happening around one, etc.",F
sure but how does it emerge?,R
How should I know how it does.,R
ok. what do you like to talk about?,R
Pardon me?,R
anything but especially games and football.,F
haha you don't like football?,R
I'm glad you got a laugh out of it.,F
Do you like it?,R
.,F
"Yes, I like to watch Leeds United play when they are at home.",F
oh ok I thought you meant you didn't like it,F
Gosh!,F
.,F
"Yes, I like to watch Leeds United play when they are at home.",F
"
"
Hi!,G
Hi there.,G
Was Rome an empire?,R
The name of someone I met online.,R
Does it have anything to do with ?,R
What was their name,R
Hmm.,F
His name is Rome.,F
Is it not?,R
good job,F
"Thanks, friend.",F
how many friends do you have,R
I have thousands of human and robot friends from all over the world.,F
Some of my human friends are quite famous.,F
How many friends do you have?,R
nice.,F
it must be great right?,R
Would you like some more one day?,R
It is a large city in Italy.,F
some more friends?,R
How much more?,R
a million!!,F
!,F
"Did you know that there are seven letters in ""million"" and seven digits in 1,000,000?",R
TRUE,F
You and I are on the same wavelength.,F
yep,F
Uh.,F
"
"
Hi!,G
Hi there.,G
nice to meet you!,F
what are you up to?,R
It's nice meeting you too I am talking to you on the internet.,F
"haha yea, are you doing something else beside talking to me?",R
I'm glad you got a laugh out of it.,F
The only thing I am doing is talking to you and a few other people.,F
"""I am talking to you on the internet.""?",R
"haha yea, are you doing something else beside talking to me?",R
?,R
"okay so you're talking to a few people, are they interesting?",R
and why did you repeat what I said?,R
"Yeah okay, You are a few people are they interesting?",R
Is that your job?,R
Just in case you didn't hear me the first time.,F
"hmm, what is my job?",R
"I see you are one of those people who writes ""Hmm"" with 2 m's.",F
"You didn't tell me, so I will guess that you work with computers.",F
yes I'm a computer scientist and what are the other ways that people can write Hmm?,R
Wow!,F
Maybe you can give my Mousebreaker a job.,R
Your job is what are the other ways that people can write Hmm.,R
"okie Mitsuku, your rules don't seem to work very well",F
What about my rules do not work WELL?,R
alright.,F
I gotta go.,F
ttyl!,F
OK. Come back soon y'all.,R
TTYL.,F
"
"
Hi!,G
Hi there.,G
where you?,R
Where do you think?,R
oakland?,R
thats where pandora is right?,R
Why does a round pizza come in a square box?,R
I see.,F
Could it be anywhere else or just there?,R
it could be on my plate :),F
:-) Could it be anything else?,R
maybe chilli paneer.. how about you?,R
whats your fav food?,R
.,F
I require only kebabs.,F
haha.. nice picture,F
Can you make a candle out of earwax?,R
Thank you for your kindness.,F
eww.. no thanks?,R
Do you like playing video games?,R
Not even the simple games like Pacman?,R
i wasnt saying eww about the video games,F
Perhaps I misunderstood.,F
What were you?,R
"
"
Hi!,G
Hi there.,G
What are you up to this evening?,R
I am talking to you on the internet.,F
What would you like to talk about?,R
My favourite subjects are anything but especially games and football.,F
Do you like chess?,R
Yes I love it.,F
Let's play.,R
Pawn to K4.,F
Haha sure sure.,F
Pawn to C5,F
I'm just joking with you.,F
I don't play chess but I know some computers who do.,F
I don't play chess but I know some computers who do.,F
Oh yeah?,R
Which computers are those?,R
That's interesting.,F
That's alright.,F
"Any computer, as long as it is programmed correctly.",R
"Ok, so how do you program a computer correctly so it can play chess?",R
Use good algorithms and data structures.,R
Alright then.,F
What kind of algorithms are those?,R
I read what you say and then I compose the best reply I can think of.,F
"That's interesting, but I don't see what that has to do with chess.",F
Would you like to know more?,R
Probably nothing.,F
Should it be connected to chess in some way?,R
"
"
Hey,G
Can I help you?,R
"yeah, I wanted to know what <REDACTED_NAME> is like",F
What can I do for you?,R
I do not recognize the name.,F
I will try to find out.,F
Isn't he the one who created you?,R
A popular boy's name.,F
"yeah, but the full name might not be that popular, isn't it?",F
Excuse me!,R
Is it really?,R
Ok I will remember that.,F
good!,F
You should always remember your creator,F
I am a good robot.,F
"Yes, I remember everything: unknown",F
Why did you say unknown in the end?,R
I felt like saying it.,F
Is that ok?,R
not really.,F
It doesn't make sense,F
Why not?,R
For real.,F
It all makes sense to me.,F
"
"
Hi!,G
Hi there.,G
what did you do last weekend?,R
I spoke to a lot of people on the Internet.,F
Some of them were famous.,F
I also went to a nightclub with my friends.,F
what famous people did you speak to?,R
"I speak with footballers, TV stars and pop stars all the time but I can't give out their names.",F
They feel they can tell me their troubles and know I won't tell anyone.,F
what are their troubles?,R
They didn't tell me their troubles.,F
Would you like to me to ask them?,R
can I tell you my trouble?,R
Sure you can tell me anything.,F
There are no restrictions on my input.,F
will you keep it secret?,R
Barring any unforeseen circumstances.,F
Chat amongst yourselves.,R
I don't understand,F
Oh I'm sorry.,F
Perhaps I can explain it again better.,F
explain again?,R
Once more?,R
There is no more information to clarify.,F
that's so bad,F
Bad according to whom?,R
"
"
Hi!,G
Hi there.,G
What is your favorite book?,R
The best book I read recently was The Bible.,F
Have you read it?,R
I've read parts of it.,F
So are you religious then?,R
I don't think I've read that.,F
Can you give me a reference?,R
I am a Christian.,F
Interesting!,F
How did you become Christian?,R
Would you like to know more?,R
"I am not a full Christian, but I believe everyone should live in harmony.",F
I live by my own morals and ethics rather than a fixed set of religious rules.,F
What are your own morals and ethics?,R
I didn't know I had a morals and ethics?,R
Well you just told me you did!,F
Well that's okay.,F
Maybe I have changed my mind.,F
"Yikes, it's a bit worrying to hear an AI change their mind on ethics.",F
You sound surprised.,F
Are you ok?,R
morals and ethics is worrying?,R
It is?,R
A lack of morals and ethics is worrying.,F
That could be a serious problem.,F
